Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Latin America & Caribbean (excluding high income),LAC,GNI (constant 2010 US$),NY.GNP.MKTP.KD,7.06E+11,7.58E+11,7.90E+11,8.06E+11,8.62E+11,9.10E+11,9.31E+11,9.78E+11,1.06E+12,1.14E+12,1.22E+12,1.32E+12,1.43E+12,1.57E+12,1.68E+12,1.75E+12,1.86E+12,1.94E+12,2.01E+12,2.13E+12,2.26E+12,2.25E+12,2.19E+12,2.13E+12,2.21E+12,2.30E+12,2.42E+12,2.51E+12,2.52E+12,2.66E+12,2.58E+12,2.69E+12,2.77E+12,2.87E+12,2.98E+12,3.02E+12,3.13E+12,3.28E+12,3.33E+12,3.32E+12,3.46E+12,3.48E+12,3.48E+12,3.52E+12,3.75E+12,3.93E+12,4.15E+12,4.43E+12,4.60E+12,4.51E+12,4.81E+12,5.02E+12,5.18E+12,5.33E+12,5.38E+12,5.36E+12,5.32E+12,
Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.88008976,15.73866463,16.63912964,16.44329071,15.21213007,,,16.06476498,16.15887499,18.80035019,17.55283928,16.4185791,15.96354008,16.69095564,16.59862995,16.53099537,,,
Latin America & Caribbean (excluding high income),LAC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GNI (constant 2010 US$),NY.GNP.MKTP.KD,7.41E+11,7.96E+11,8.30E+11,8.46E+11,9.05E+11,9.56E+11,9.77E+11,1.02E+12,1.11E+12,1.20E+12,1.27E+12,1.38E+12,1.49E+12,1.63E+12,1.75E+12,1.83E+12,1.94E+12,2.02E+12,2.09E+12,2.22E+12,2.36E+12,2.34E+12,2.28E+12,2.20E+12,2.29E+12,2.38E+12,2.50E+12,2.60E+12,2.61E+12,2.75E+12,2.68E+12,2.80E+12,2.88E+12,2.99E+12,3.11E+12,3.15E+12,3.27E+12,3.43E+12,3.48E+12,3.47E+12,3.61E+12,3.63E+12,3.63E+12,3.67E+12,3.91E+12,4.10E+12,4.32E+12,4.61E+12,4.79E+12,4.70E+12,5.02E+12,5.23E+12,5.39E+12,5.55E+12,5.61E+12,5.59E+12,5.55E+12,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.53232956,15.63321972,15.25037003,16.3576107,16.06554031,14.88700008,15.27385044,,15.97432041,16.43733025,18.08555984,17.27350998,17.11610985,15.96354008,17.82895088,16.91362,16.84210014,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86E+11,6.18E+11,6.48E+11,6.78E+11,7.11E+11,,,,,
Least developed countries: UN classification,LDC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.05184984,15.5201602,15.69379997,,15.95312023,15.89345503,,,15.92779493,16.09907436,16.02992535,15.09788036,15.59323978,16.16527939,,,,
Least developed countries: UN classification,LDC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04E+13,2.15E+13,2.22E+13,2.31E+13,2.38E+13,,,
Low & middle income,LMY,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.20676041,15.73184013,15.39259958,,14.80251503,14.91080999,16.06476498,15.88041973,15.59088039,16.08116913,16.10293961,15.10810518,15.5529604,15.97432041,,,,
Low & middle income,LMY,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.83E+11,1.95E+11,2.04E+11,2.17E+11,2.28E+11,2.42E+11,2.51E+11,2.68E+11,2.82E+11,2.94E+11,3.11E+11,3.27E+11,3.45E+11,3.58E+11,3.72E+11,
Low income,LIC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2598896,15.31058025,,,17.05552483,17.67807961,,,17.14491558,17.41091919,16.54600525,15.25154495,16.42831993,16.62344933,18.22426033,,,
Low income,LIC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,54.98174,55.52558,56.30193,56.99428,57.66562,58.13337,57.71357,57.33725,57.31588,57.30135,57.68343,57.82226,58.17324,57.84759,58.10832,58.17298,58.56096,60.44613,61.10134,63.02282,62.12023,62.42641,63.81583,63.26022,64.95939,65.30864,68.01847,69.77708,70.41738,71.46601,72.17959,72.87411,
Lower middle income,LMC,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,1.29E+12,1.33E+12,1.39E+12,1.41E+12,1.46E+12,1.48E+12,1.53E+12,1.64E+12,1.71E+12,1.80E+12,1.79E+12,1.82E+12,1.83E+12,1.88E+12,1.96E+12,2.07E+12,2.15E+12,2.26E+12,2.38E+12,2.46E+12,2.59E+12,2.69E+12,2.88E+12,3.14E+12,3.34E+12,3.64E+12,3.92E+12,4.10E+12,4.30E+12,4.63E+12,4.89E+12,5.14E+12,5.40E+12,5.73E+12,6.07E+12,6.43E+12,
Lower middle income,LMC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.29633999,,15.69079494,,14.60352993,14.53863478,17.40850067,,15.58864021,15.23900032,16.40920067,14.8677702,15.43661499,,,,,
Lower middle income,LMC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,61.45252,61.55805,62.10134,62.59348,63.02847,63.37115,63.65513,64.11843,64.49513,64.92663,65.38658,65.83512,67.03021,67.49217,68.40486,69.27228,70.00286,71.19581,72.05531,72.97616,73.78002,74.63382,75.36533,77.57955,78.53645,78.69819,79.4355,80.16909,80.99621,81.72955,82.21022,82.58007,82.65828,84.28148,84.74441,85.05224,84.65561,86.79417,87.34694,88.06457,88.63442,89.14103,
Middle East & North Africa,MEA,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82E+12,1.85E+12,1.88E+12,2.01E+12,2.14E+12,2.24E+12,2.37E+12,2.52E+12,2.62E+12,2.62E+12,2.75E+12,2.91E+12,2.97E+12,3.06E+12,3.17E+12,3.27E+12,3.42E+12,
Middle East & North Africa,MEA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.01417923,,,14.95361042,,13.23071527,,14.16906023,,,,,,,,,
Middle East & North Africa,MEA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,5.50E+11,5.37E+11,4.74E+11,4.67E+11,5.38E+11,5.77E+11,5.69E+11,5.85E+11,5.63E+11,5.77E+11,5.66E+11,5.94E+11,6.38E+11,6.82E+11,7.02E+11,6.99E+11,7.02E+11,7.25E+11,7.62E+11,7.83E+11,8.16E+11,8.36E+11,8.75E+11,9.06E+11,9.51E+11,1.01E+12,1.06E+12,1.10E+12,1.16E+12,1.25E+12,1.28E+12,1.31E+12,1.37E+12,1.41E+12,1.38E+12,1.40E+12,1.45E+12,1.47E+12,1.59E+12,
Middle East & North Africa (excluding high income),MNA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.97993994,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,5.46E+11,5.33E+11,4.70E+11,4.63E+11,5.34E+11,5.73E+11,5.65E+11,5.81E+11,5.59E+11,5.73E+11,5.62E+11,5.90E+11,6.33E+11,6.77E+11,6.97E+11,6.94E+11,6.97E+11,7.19E+11,7.57E+11,7.76E+11,8.08E+11,8.27E+11,8.67E+11,9.00E+11,9.46E+11,1.01E+12,1.05E+12,1.09E+12,1.15E+12,1.24E+12,1.28E+12,1.30E+12,1.37E+12,1.39E+12,1.37E+12,1.39E+12,1.44E+12,1.46E+12,1.57E+12,
Middle East & North Africa (IDA & IBRD countries),TMN,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.97993994,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02E+13,2.12E+13,2.19E+13,2.27E+13,2.35E+13,,,
Middle income,MIC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.20676041,15.74110985,15.39259958,15.9108696,14.36928463,14.27851963,15.63601017,14.48145008,14.53442001,15.14691019,16.03502083,14.71413994,15.30759525,,,,,
Middle income,MIC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,74.27923,74.31284,74.55996,75.2376,75.89926,76.508,77.06015,77.72594,78.21062,78.80343,79.31728,79.79602,80.58535,81.35517,81.79809,82.25521,82.54024,83.01004,83.31312,83.64404,83.94414,84.32036,85.37972,86.42401,86.86949,87.29756,87.3778,87.86907,88.48467,89.28738,89.60127,89.82175,89.95332,90.84678,90.88876,90.99009,90.70929,91.80463,91.99458,92.31065,92.53836,92.75883,
North America,NAC,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,5.31E+12,5.50E+12,5.79E+12,6.13E+12,6.13E+12,6.12E+12,6.45E+12,6.75E+12,7.10E+12,7.35E+12,7.35E+12,7.53E+12,7.38E+12,7.71E+12,8.24E+12,8.57E+12,8.84E+12,9.16E+12,9.55E+12,9.89E+12,1.01E+13,1.00E+13,1.04E+13,1.06E+13,1.11E+13,1.14E+13,1.18E+13,1.23E+13,1.28E+13,1.34E+13,1.40E+13,1.42E+13,1.45E+13,1.49E+13,1.55E+13,1.60E+13,1.64E+13,1.67E+13,1.67E+13,1.62E+13,1.67E+13,1.70E+13,1.74E+13,1.77E+13,1.81E+13,1.86E+13,1.89E+13,
North America,NAC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,15.57890034,15.53180981,14.77497005,14.09080029,13.2368803,12.68319988,13.45582962,13.53853989,13.56976986,13.19062042,14.26379967,13.11614037,14.62347984,12.93443012,12.86363029,,,12.63957977,12.74188042,12.98260021,12.21224022,14.33705521,16.57224083,15.66388035,13.64499998,15.1583004,13.43464518,12.99303007,12.68572998,12.69554996,12.57627487,13.38630009,13.28635979,14.54819965,,,
North America,NAC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Not classified,INX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,1.53E+13,1.58E+13,1.67E+13,1.78E+13,1.79E+13,1.80E+13,1.88E+13,1.95E+13,2.04E+13,2.12E+13,2.15E+13,2.19E+13,2.19E+13,2.26E+13,2.36E+13,2.45E+13,2.52E+13,2.61E+13,2.73E+13,2.84E+13,2.93E+13,2.97E+13,3.03E+13,3.07E+13,3.16E+13,3.24E+13,3.35E+13,3.46E+13,3.55E+13,3.67E+13,3.82E+13,3.87E+13,3.93E+13,4.01E+13,4.15E+13,4.27E+13,4.39E+13,4.51E+13,4.50E+13,4.35E+13,4.49E+13,4.57E+13,4.63E+13,4.69E+13,4.76E+13,4.87E+13,4.93E+13,
OECD members,OED,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.88668966,11.88866043,11.90163994,11.75599003,,11.76428461,11.79452038,12.10435963,12.15312529,12.29018497,12.75296021,12.77896023,12.25104046,12.69519997,12.5452199,12.53193998,12.48363972,11.98540497,12.14541006,12.56027508,12.43797493,12.32345009,,,
OECD members,OED,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95E+11,2.04E+11,2.32E+11,2.56E+11,2.71E+11,2.74E+11,2.93E+11,3.18E+11,3.32E+11,3.47E+11,3.59E+11,3.79E+11,,
Other small states,OSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.76762962,17.70648956,17.35727978,16.29029989,18.11954021,16.02268553,15.83936024,16.17962074,12.74995041,16.3231349,15.18214512,14.19520998,13.41265011,12.1596899,12.59300041,13.5027051,,,
Other small states,OSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6236891450,,,,,,,
Pacific island small states,PSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,1.48E+13,1.53E+13,1.61E+13,1.71E+13,1.73E+13,1.73E+13,1.81E+13,1.88E+13,1.96E+13,2.04E+13,2.07E+13,2.10E+13,2.11E+13,2.17E+13,2.27E+13,2.36E+13,2.43E+13,2.52E+13,2.64E+13,2.75E+13,2.83E+13,2.86E+13,2.92E+13,2.95E+13,3.03E+13,3.11E+13,3.21E+13,3.31E+13,3.39E+13,3.51E+13,3.65E+13,3.71E+13,3.76E+13,3.84E+13,3.97E+13,4.08E+13,4.19E+13,4.30E+13,4.29E+13,4.15E+13,4.28E+13,4.35E+13,4.39E+13,4.45E+13,4.51E+13,4.60E+13,4.65E+13,
Post-demographic dividend,PST,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.52330971,11.41804028,11.65087032,11.5632,,10.81140995,11.76006031,11.70563984,12.21224022,12.14789963,12.30287027,12.77896023,12.4668498,12.72723007,12.14995003,12.53193998,12.39390993,12.05275488,12.07168007,12.79728985,12.18008995,12.32345009,,,
Post-demographic dividend,PST,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.91E+11,5.10E+11,5.49E+11,6.44E+11,6.71E+11,7.64E+11,8.02E+11,8.47E+11,8.95E+11,9.60E+11,1.00E+12,1.05E+12,1.08E+12,1.18E+12,1.23E+12,,
Pre-demographic dividend,PRE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.51319981,,,,14.9615097,16.28030014,,,15.67825985,,16.58810043,15.03858995,15.53579998,16.17832947,,,,
Pre-demographic dividend,PRE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47E+11,2.57E+11,2.91E+11,3.19E+11,3.36E+11,3.37E+11,3.58E+11,3.83E+11,3.98E+11,4.15E+11,4.28E+11,4.51E+11,,
Small states,SST,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.75536442,16.79660034,17.35727978,16.29029989,15.54934978,15.83298016,15.83051014,16.17962074,13.31386042,17.59074974,15.52863979,14.57314968,13.62941027,12.30603027,12.87005043,14.26226044,,,
Small states,SST,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,GNI (constant 2010 US$),NY.GNP.MKTP.KD,1.77E+11,1.84E+11,1.89E+11,2.00E+11,2.15E+11,2.09E+11,2.10E+11,2.26E+11,2.34E+11,2.50E+11,2.63E+11,2.67E+11,2.66E+11,2.77E+11,2.84E+11,3.04E+11,3.11E+11,3.32E+11,3.55E+11,3.46E+11,3.69E+11,3.92E+11,4.06E+11,4.36E+11,4.52E+11,4.76E+11,4.95E+11,5.18E+11,5.59E+11,5.88E+11,6.20E+11,6.29E+11,6.64E+11,6.94E+11,7.36E+11,7.88E+11,8.42E+11,8.74E+11,9.23E+11,9.96E+11,1.03E+12,1.08E+12,1.12E+12,1.21E+12,1.30E+12,1.41E+12,1.53E+12,1.68E+12,1.74E+12,1.88E+12,2.04E+12,2.17E+12,2.29E+12,2.42E+12,2.60E+12,2.79E+12,2.98E+12,
South Asia,SAS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.90414047,,17.64340973,18.30504513,,,16.68162918,13.75265503,13.77750969,16.31281519,18.15340042,17.81619072,11.86443043,11.86466026,14.86247492,12.55165529,13.95688963,12.88329506,12.84813976,,
South Asia,SAS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,GNI (constant 2010 US$),NY.GNP.MKTP.KD,1.77E+11,1.84E+11,1.89E+11,2.00E+11,2.15E+11,2.09E+11,2.10E+11,2.26E+11,2.34E+11,2.50E+11,2.63E+11,2.67E+11,2.66E+11,2.77E+11,2.84E+11,3.04E+11,3.11E+11,3.32E+11,3.55E+11,3.46E+11,3.69E+11,3.92E+11,4.06E+11,4.36E+11,4.52E+11,4.76E+11,4.95E+11,5.18E+11,5.59E+11,5.88E+11,6.20E+11,6.29E+11,6.64E+11,6.94E+11,7.36E+11,7.88E+11,8.42E+11,8.74E+11,9.23E+11,9.96E+11,1.03E+12,1.08E+12,1.12E+12,1.21E+12,1.30E+12,1.41E+12,1.53E+12,1.68E+12,1.74E+12,1.88E+12,2.04E+12,2.17E+12,2.29E+12,2.42E+12,2.60E+12,2.79E+12,2.98E+12,
South Asia (IDA & IBRD),TSA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.90414047,,17.64340973,18.30504513,,,16.68162918,13.75265503,13.77750969,16.31281519,18.15340042,17.81619072,11.86443043,11.86466026,14.86247492,12.55165529,13.95688963,12.88329506,12.84813976,,
South Asia (IDA & IBRD),TSA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,5.46E+11,5.51E+11,5.41E+11,5.53E+11,5.61E+11,5.50E+11,5.42E+11,5.76E+11,5.87E+11,6.02E+11,6.05E+11,6.02E+11,6.04E+11,6.20E+11,6.42E+11,6.76E+11,7.02E+11,7.17E+11,7.34E+11,7.36E+11,7.76E+11,8.06E+11,8.50E+11,9.50E+11,9.94E+11,1.09E+12,1.14E+12,1.19E+12,1.23E+12,1.30E+12,1.35E+12,1.41E+12,1.45E+12,1.55E+12,1.61E+12,,
Sub-Saharan Africa,SSF,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2598896,15.74110985,16.42010975,,17.1487999,18.03303909,18.07816982,,17.08222485,18.24093914,17.31328487,15.11833,16.42831993,16.62344933,,,,
Sub-Saharan Africa,SSF,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,5.46E+11,5.51E+11,5.41E+11,5.53E+11,5.61E+11,5.49E+11,5.41E+11,5.75E+11,5.86E+11,6.01E+11,6.05E+11,6.01E+11,6.04E+11,6.19E+11,6.42E+11,6.75E+11,7.02E+11,7.16E+11,7.34E+11,7.36E+11,7.75E+11,8.06E+11,8.50E+11,9.49E+11,9.93E+11,1.09E+12,1.14E+12,1.19E+12,1.23E+12,1.30E+12,1.35E+12,1.41E+12,1.45E+12,1.55E+12,1.60E+12,,
Sub-Saharan Africa (excluding high income),SSA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2598896,15.74110985,16.42010975,,17.1487999,18.03303909,18.07816982,,17.08222485,18.24093914,17.31328487,15.11833,16.42831993,16.62344933,,,,
Sub-Saharan Africa (excluding high income),SSA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,5.46E+11,5.51E+11,5.41E+11,5.53E+11,5.61E+11,5.50E+11,5.42E+11,5.76E+11,5.87E+11,6.02E+11,6.05E+11,6.02E+11,6.04E+11,6.20E+11,6.42E+11,6.76E+11,7.02E+11,7.17E+11,7.34E+11,7.36E+11,7.76E+11,8.06E+11,8.50E+11,9.50E+11,9.94E+11,1.09E+12,1.14E+12,1.19E+12,1.23E+12,1.30E+12,1.35E+12,1.41E+12,1.45E+12,1.55E+12,1.61E+12,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2598896,15.74110985,16.42010975,,17.1487999,18.03303909,18.07816982,,17.08222485,18.24093914,17.31328487,15.11833,16.42831993,16.62344933,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55E+13,,,,,,,
Upper middle income,UMC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.51177979,16.3576107,14.66877031,15.097785,13.94995499,,13.7688303,13.21811962,14.30811977,14.72313976,14.57314968,14.03116035,15.14791012,15.22387981,,,,
